"","uniprot_name","uniprot_accessions","knownness","gene_name","protein_name","taxon_id","species","cluster_id","panther_group"
"139","CMIP_HUMAN","Q9C0G9","0","CMIP","C-Maf-inducing protein (c-Mip) (Truncated c-Maf-inducing protein) (Tc-Mip)","9606","Homo sapiens","UKP09257","PTHR25480"
"140","ZBT44_HUMAN","Q8NCP5","0","ZBTB44","Zinc finger and BTB domain-containing protein 44 (BTB/POZ domain-containing protein 15) (Zinc finger protein 851)","9606","Homo sapiens","UKP09710","PTHR24383"
"141","ZBT44_HUMAN","Q6IPT8","0","ZBTB44","Zinc finger and BTB domain-containing protein 44 (BTB/POZ domain-containing protein 15) (Zinc finger protein 851)","9606","Homo sapiens","UKP09710","PTHR24383"
"142","ZBT44_HUMAN","Q86VJ7","0","ZBTB44","Zinc finger and BTB domain-containing protein 44 (BTB/POZ domain-containing protein 15) (Zinc finger protein 851)","9606","Homo sapiens","UKP09710","PTHR24383"
"143","ZBT44_HUMAN","Q86XX5","0","ZBTB44","Zinc finger and BTB domain-containing protein 44 (BTB/POZ domain-containing protein 15) (Zinc finger protein 851)","9606","Homo sapiens","UKP09710","PTHR24383"
"144","URGCP_HUMAN","Q8TCY9","0","URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)","9606","Homo sapiens","UKP12533","PTHR22796"
"145","URGCP_HUMAN","E9PFF6","0","URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)","9606","Homo sapiens","UKP12533","PTHR22796"
"146","URGCP_HUMAN","Q658M4","0","URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)","9606","Homo sapiens","UKP12533","PTHR22796"
"147","URGCP_HUMAN","Q68DH6","0","URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)","9606","Homo sapiens","UKP12533","PTHR22796"
"148","URGCP_HUMAN","Q6MZZ5","0","URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)","9606","Homo sapiens","UKP12533","PTHR22796"
"149","URGCP_HUMAN","Q8WV98","0","URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)","9606","Homo sapiens","UKP12533","PTHR22796"
"150","URGCP_HUMAN","Q9NWR7","0","URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)","9606","Homo sapiens","UKP12533","PTHR22796"
"151","URGCP_HUMAN","Q9P221","0","URGCP","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein) (HBxAg up-regulated gene 4 protein)","9606","Homo sapiens","UKP12533","PTHR22796"
"152","PPR26_HUMAN","Q5T8A7","0","PPP1R26","Protein phosphatase 1 regulatory subunit 26","9606","Homo sapiens","UKP08923","PTHR15724"
"153","PPR26_HUMAN","Q86WU0","0","PPP1R26","Protein phosphatase 1 regulatory subunit 26","9606","Homo sapiens","UKP08923","PTHR15724"
"154","PPR26_HUMAN","Q8WVV0","0","PPP1R26","Protein phosphatase 1 regulatory subunit 26","9606","Homo sapiens","UKP08923","PTHR15724"
"155","PPR26_HUMAN","Q9Y4D3","0","PPP1R26","Protein phosphatase 1 regulatory subunit 26","9606","Homo sapiens","UKP08923","PTHR15724"
"156","CN119_HUMAN","Q9NWQ9","0","C14orf119","Uncharacterized protein C14orf119","9606","Homo sapiens","UKP09398","PTHR16260"
"157","CN119_HUMAN","Q6IAA7","0","C14orf119","Uncharacterized protein C14orf119","9606","Homo sapiens","UKP09398","PTHR16260"
"158","F117B_HUMAN","Q6P1L5","0","FAM117B","Protein FAM117B (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 13 protein)","9606","Homo sapiens","UKP08879","PTHR14972"
"159","F117B_HUMAN","Q53QZ5","0","FAM117B","Protein FAM117B (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 13 protein)","9606","Homo sapiens","UKP08879","PTHR14972"
"160","F117B_HUMAN","Q585T9","0","FAM117B","Protein FAM117B (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 13 protein)","9606","Homo sapiens","UKP08879","PTHR14972"
"161","F117B_HUMAN","Q8N8W1","0","FAM117B","Protein FAM117B (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 13 protein)","9606","Homo sapiens","UKP08879","PTHR14972"
"162","F117B_HUMAN","Q96Q34","0","FAM117B","Protein FAM117B (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 13 protein)","9606","Homo sapiens","UKP08879","PTHR14972"
"163","KERA_HUMAN","O60938","0","KERA","Keratocan (KTN) (Keratan sulfate proteoglycan keratocan)","9606","Homo sapiens","UKP07052","PTHR45712"
"164","CFA36_HUMAN","Q96G28","0","CFAP36","Cilia- and flagella-associated protein 36 (Coiled-coil domain-containing protein 104)","9606","Homo sapiens","UKP08433","PTHR21532"
"165","CFA36_HUMAN","Q53SF0","0","CFAP36","Cilia- and flagella-associated protein 36 (Coiled-coil domain-containing protein 104)","9606","Homo sapiens","UKP08433","PTHR21532"
"166","CFA36_HUMAN","Q53ST9","0","CFAP36","Cilia- and flagella-associated protein 36 (Coiled-coil domain-containing protein 104)","9606","Homo sapiens","UKP08433","PTHR21532"
"167","CFA36_HUMAN","Q6UY34","0","CFAP36","Cilia- and flagella-associated protein 36 (Coiled-coil domain-containing protein 104)","9606","Homo sapiens","UKP08433","PTHR21532"
"168","SMAKA_HUMAN","Q9BSF0","0","AKAP19","A-kinase anchoring protein 19 (Small membrane A-kinase anchor protein) (Small membrane AKAP) (smAKAP)","9606","Homo sapiens","UKP09555","PTHR36471"
"169","SMAKA_HUMAN","D3DPI3","0","AKAP19","A-kinase anchoring protein 19 (Small membrane A-kinase anchor protein) (Small membrane AKAP) (smAKAP)","9606","Homo sapiens","UKP09555","PTHR36471"
"170","SMAKA_HUMAN","P0C876","0","AKAP19","A-kinase anchoring protein 19 (Small membrane A-kinase anchor protein) (Small membrane AKAP) (smAKAP)","9606","Homo sapiens","UKP09555","PTHR36471"
"171","SMAKA_HUMAN","Q53TC7","0","AKAP19","A-kinase anchoring protein 19 (Small membrane A-kinase anchor protein) (Small membrane AKAP) (smAKAP)","9606","Homo sapiens","UKP09555","PTHR36471"
"172","KAZRN_HUMAN","Q674X7","0","KAZN","Kazrin","9606","Homo sapiens","UKP10283","PTHR12776"
"173","KAZRN_HUMAN","B0QYQ0","0","KAZN","Kazrin","9606","Homo sapiens","UKP10283","PTHR12776"
"174","KAZRN_HUMAN","B1AJZ1","0","KAZN","Kazrin","9606","Homo sapiens","UKP10283","PTHR12776"
"175","KAZRN_HUMAN","B1AK78","0","KAZN","Kazrin","9606","Homo sapiens","UKP10283","PTHR12776"
"176","KAZRN_HUMAN","Q5TGF1","0","KAZN","Kazrin","9606","Homo sapiens","UKP10283","PTHR12776"
"177","KAZRN_HUMAN","Q674X4","0","KAZN","Kazrin","9606","Homo sapiens","UKP10283","PTHR12776"
"178","KAZRN_HUMAN","Q674X6","0","KAZN","Kazrin","9606","Homo sapiens","UKP10283","PTHR12776"
"179","KAZRN_HUMAN","Q6ZUD1","0","KAZN","Kazrin","9606","Homo sapiens","UKP10283","PTHR12776"
"180","KAZRN_HUMAN","Q8IYN7","0","KAZN","Kazrin","9606","Homo sapiens","UKP10283","PTHR12776"
"181","KAZRN_HUMAN","Q8N409","0","KAZN","Kazrin","9606","Homo sapiens","UKP10283","PTHR12776"
"182","KAZRN_HUMAN","Q9UIL2","0","KAZN","Kazrin","9606","Homo sapiens","UKP10283","PTHR12776"
"183","KAZRN_HUMAN","Q9UPX4","0","KAZN","Kazrin","9606","Homo sapiens","UKP10283","PTHR12776"
"184","RUSF1_HUMAN","Q96GQ5","0","RUSF1","RUS family member 1","9606","Homo sapiens","UKP03785","PTHR12770"
"185","RUSF1_HUMAN","Q53GL8","0","RUSF1","RUS family member 1","9606","Homo sapiens","UKP03785","PTHR12770"
"186","RUSF1_HUMAN","Q8NAJ4","0","RUSF1","RUS family member 1","9606","Homo sapiens","UKP03785","PTHR12770"
"187","RUSF1_HUMAN","Q9BVY3","0","RUSF1","RUS family member 1","9606","Homo sapiens","UKP03785","PTHR12770"
"188","RUSF1_HUMAN","Q9H887","0","RUSF1","RUS family member 1","9606","Homo sapiens","UKP03785","PTHR12770"
"189","SARG_HUMAN","Q9BW04","0","SARG","Specifically androgen-regulated gene protein","9606","Homo sapiens","UKP09400","PTHR21555"
"190","SARG_HUMAN","C9JV41","0","SARG","Specifically androgen-regulated gene protein","9606","Homo sapiens","UKP09400","PTHR21555"
"191","SARG_HUMAN","Q658X3","0","SARG","Specifically androgen-regulated gene protein","9606","Homo sapiens","UKP09400","PTHR21555"
"192","BPIB2_HUMAN","Q8N4F0","0","BPIFB2","BPI fold-containing family B member 2 (Bactericidal/permeability-increasing protein-like 1) (BPI-like 1) (Long palate, lung and nasal epithelium carcinoma-associated protein 2) (RYSR)","9606","Homo sapiens","UKP09843","PTHR46019"
"193","BPIB2_HUMAN","Q6UWN3","0","BPIFB2","BPI fold-containing family B member 2 (Bactericidal/permeability-increasing protein-like 1) (BPI-like 1) (Long palate, lung and nasal epithelium carcinoma-associated protein 2) (RYSR)","9606","Homo sapiens","UKP09843","PTHR46019"
"194","BPIB2_HUMAN","Q6ZME0","0","BPIFB2","BPI fold-containing family B member 2 (Bactericidal/permeability-increasing protein-like 1) (BPI-like 1) (Long palate, lung and nasal epithelium carcinoma-associated protein 2) (RYSR)","9606","Homo sapiens","UKP09843","PTHR46019"
"195","BPIB2_HUMAN","Q8NFQ7","0","BPIFB2","BPI fold-containing family B member 2 (Bactericidal/permeability-increasing protein-like 1) (BPI-like 1) (Long palate, lung and nasal epithelium carcinoma-associated protein 2) (RYSR)","9606","Homo sapiens","UKP09843","PTHR46019"
"196","S35G2_HUMAN","Q8TBE7","0","SLC35G2","Solute carrier family 35 member G2 (Transmembrane protein 22)","9606","Homo sapiens","UKP04496","PTHR22911"
"197","S35G2_HUMAN","B2RA80","0","SLC35G2","Solute carrier family 35 member G2 (Transmembrane protein 22)","9606","Homo sapiens","UKP04496","PTHR22911"
"198","S35G2_HUMAN","D3DNE1","0","SLC35G2","Solute carrier family 35 member G2 (Transmembrane protein 22)","9606","Homo sapiens","UKP04496","PTHR22911"
"199","S35G2_HUMAN","Q9BWN4","0","SLC35G2","Solute carrier family 35 member G2 (Transmembrane protein 22)","9606","Homo sapiens","UKP04496","PTHR22911"
"200","S35G2_HUMAN","Q9H0S6","0","SLC35G2","Solute carrier family 35 member G2 (Transmembrane protein 22)","9606","Homo sapiens","UKP04496","PTHR22911"
"201","GPT2L_HUMAN","Q9NWQ4","0","GPATCH2L","G patch domain-containing protein 2-like","9606","Homo sapiens","UKP09241","PTHR14195"
"202","GPT2L_HUMAN","B3KN42","0","GPATCH2L","G patch domain-containing protein 2-like","9606","Homo sapiens","UKP09241","PTHR14195"
"203","GPT2L_HUMAN","Q6PEJ7","0","GPATCH2L","G patch domain-containing protein 2-like","9606","Homo sapiens","UKP09241","PTHR14195"
"204","GPT2L_HUMAN","Q9H3M3","0","GPATCH2L","G patch domain-containing protein 2-like","9606","Homo sapiens","UKP09241","PTHR14195"
"205","GPT2L_HUMAN","Q9NWH0","0","GPATCH2L","G patch domain-containing protein 2-like","9606","Homo sapiens","UKP09241","PTHR14195"
"206","GPT2L_HUMAN","Q9ULR8","0","GPATCH2L","G patch domain-containing protein 2-like","9606","Homo sapiens","UKP09241","PTHR14195"
"207","DCTN4_HUMAN","Q9UJW0","0","DCTN4","Dynactin subunit 4 (Dyn4) (Dynactin subunit p62)","9606","Homo sapiens","UKP08214","PTHR13034"
"208","DCTN4_HUMAN","B3KWW0","0","DCTN4","Dynactin subunit 4 (Dyn4) (Dynactin subunit p62)","9606","Homo sapiens","UKP08214","PTHR13034"
"209","DCTN4_HUMAN","D3DQH0","0","DCTN4","Dynactin subunit 4 (Dyn4) (Dynactin subunit p62)","9606","Homo sapiens","UKP08214","PTHR13034"
"210","DCTN4_HUMAN","E5RGT5","0","DCTN4","Dynactin subunit 4 (Dyn4) (Dynactin subunit p62)","9606","Homo sapiens","UKP08214","PTHR13034"
"211","DCTN4_HUMAN","Q8TAN8","0","DCTN4","Dynactin subunit 4 (Dyn4) (Dynactin subunit p62)","9606","Homo sapiens","UKP08214","PTHR13034"
"212","TMED8_HUMAN","Q6PL24","0","TMED8","Protein TMED8","9606","Homo sapiens","UKP08578","PTHR22973"
"213","TMED8_HUMAN","B3KTI6","0","TMED8","Protein TMED8","9606","Homo sapiens","UKP08578","PTHR22973"
"214","TMED8_HUMAN","Q3MJB0","0","TMED8","Protein TMED8","9606","Homo sapiens","UKP08578","PTHR22973"
"215","TMED8_HUMAN","Q9P1V9","0","TMED8","Protein TMED8","9606","Homo sapiens","UKP08578","PTHR22973"
"216","PLAK2_HUMAN","Q9Y2D5","0","PALM2AKAP2","PALM2-AKAP2 fusion protein (A-kinase anchor protein 2) (AKAP-2) (AKAP-KL) (Paralemmin A kinase anchor protein) (Paralemmin-2) (Protein kinase A-anchoring protein 2) (PRKA2)","9606","Homo sapiens","UKP07293","PTHR10498"
"217","PLAK2_HUMAN","B1ALX9","0","PALM2AKAP2","PALM2-AKAP2 fusion protein (A-kinase anchor protein 2) (AKAP-2) (AKAP-KL) (Paralemmin A kinase anchor protein) (Paralemmin-2) (Protein kinase A-anchoring protein 2) (PRKA2)","9606","Homo sapiens","UKP07293","PTHR10498"
"218","PLAK2_HUMAN","B2RTU4","0","PALM2AKAP2","PALM2-AKAP2 fusion protein (A-kinase anchor protein 2) (AKAP-2) (AKAP-KL) (Paralemmin A kinase anchor protein) (Paralemmin-2) (Protein kinase A-anchoring protein 2) (PRKA2)","9606","Homo sapiens","UKP07293","PTHR10498"
"219","PLAK2_HUMAN","B3KQ00","0","PALM2AKAP2","PALM2-AKAP2 fusion protein (A-kinase anchor protein 2) (AKAP-2) (AKAP-KL) (Paralemmin A kinase anchor protein) (Paralemmin-2) (Protein kinase A-anchoring protein 2) (PRKA2)","9606","Homo sapiens","UKP07293","PTHR10498"
"220","PLAK2_HUMAN","B4DTZ2","0","PALM2AKAP2","PALM2-AKAP2 fusion protein (A-kinase anchor protein 2) (AKAP-2) (AKAP-KL) (Paralemmin A kinase anchor protein) (Paralemmin-2) (Protein kinase A-anchoring protein 2) (PRKA2)","9606","Homo sapiens","UKP07293","PTHR10498"
"221","PLAK2_HUMAN","B7ZW07","0","PALM2AKAP2","PALM2-AKAP2 fusion protein (A-kinase anchor protein 2) (AKAP-2) (AKAP-KL) (Paralemmin A kinase anchor protein) (Paralemmin-2) (Protein kinase A-anchoring protein 2) (PRKA2)","9606","Homo sapiens","UKP07293","PTHR10498"
"222","PLAK2_HUMAN","B9EJB5","0","PALM2AKAP2","PALM2-AKAP2 fusion protein (A-kinase anchor protein 2) (AKAP-2) (AKAP-KL) (Paralemmin A kinase anchor protein) (Paralemmin-2) (Protein kinase A-anchoring protein 2) (PRKA2)","9606","Homo sapiens","UKP07293","PTHR10498"
"223","PLAK2_HUMAN","Q9UG26","0","PALM2AKAP2","PALM2-AKAP2 fusion protein (A-kinase anchor protein 2) (AKAP-2) (AKAP-KL) (Paralemmin A kinase anchor protein) (Paralemmin-2) (Protein kinase A-anchoring protein 2) (PRKA2)","9606","Homo sapiens","UKP07293","PTHR10498"
"224","BEND7_HUMAN","Q8N7W2","0","BEND7","BEN domain-containing protein 7","9606","Homo sapiens","UKP09950","PTHR35068"
"225","BEND7_HUMAN","Q5SYY7","0","BEND7","BEN domain-containing protein 7","9606","Homo sapiens","UKP09950","PTHR35068"
"226","BEND7_HUMAN","Q5SYY8","0","BEND7","BEN domain-containing protein 7","9606","Homo sapiens","UKP09950","PTHR35068"
"227","BEND7_HUMAN","Q5SYY9","0","BEND7","BEN domain-containing protein 7","9606","Homo sapiens","UKP09950","PTHR35068"
"228","BEND7_HUMAN","Q8N5T7","0","BEND7","BEN domain-containing protein 7","9606","Homo sapiens","UKP09950","PTHR35068"
"229","RETR2_HUMAN","Q8NC44","0","RETREG2","Reticulophagy regulator 2","9606","Homo sapiens","UKP07704","PTHR20952"
"230","RETR2_HUMAN","Q6P1P5","0","RETREG2","Reticulophagy regulator 2","9606","Homo sapiens","UKP07704","PTHR20952"
"231","RETR2_HUMAN","Q9H0K7","0","RETREG2","Reticulophagy regulator 2","9606","Homo sapiens","UKP07704","PTHR20952"
"232","CNTN3_HUMAN","Q9P232","0","CNTN3","Contactin-3 (Brain-derived immunoglobulin superfamily protein 1) (BIG-1) (Plasmacytoma-associated neuronal glycoprotein)","9606","Homo sapiens","UKP06097","PTHR44170"
"233","CNTN3_HUMAN","B9EK50","0","CNTN3","Contactin-3 (Brain-derived immunoglobulin superfamily protein 1) (BIG-1) (Plasmacytoma-associated neuronal glycoprotein)","9606","Homo sapiens","UKP06097","PTHR44170"
"234","CNTN3_HUMAN","Q9H039","0","CNTN3","Contactin-3 (Brain-derived immunoglobulin superfamily protein 1) (BIG-1) (Plasmacytoma-associated neuronal glycoprotein)","9606","Homo sapiens","UKP06097","PTHR44170"
"235","PPR37_HUMAN","O75864","0","PPP1R37","Protein phosphatase 1 regulatory subunit 37 (Leucine-rich repeat-containing protein 68)","9606","Homo sapiens","UKP06612","PTHR24112"
"236","PPR37_HUMAN","B5MDA4","0","PPP1R37","Protein phosphatase 1 regulatory subunit 37 (Leucine-rich repeat-containing protein 68)","9606","Homo sapiens","UKP06612","PTHR24112"
"237","PPR37_HUMAN","Q8IWK3","0","PPP1R37","Protein phosphatase 1 regulatory subunit 37 (Leucine-rich repeat-containing protein 68)","9606","Homo sapiens","UKP06612","PTHR24112"
"238","PPR37_HUMAN","Q8TF16","0","PPP1R37","Protein phosphatase 1 regulatory subunit 37 (Leucine-rich repeat-containing protein 68)","9606","Homo sapiens","UKP06612","PTHR24112"
"239","T106C_HUMAN","Q9BVX2","0","TMEM106C","Transmembrane protein 106C (Endoplasmic reticulum membrane protein overexpressed in cancer)","9606","Homo sapiens","UKP06791","PTHR28556"
"240","T106C_HUMAN","B2R998","0","TMEM106C","Transmembrane protein 106C (Endoplasmic reticulum membrane protein overexpressed in cancer)","9606","Homo sapiens","UKP06791","PTHR28556"
"241","T106C_HUMAN","B7Z5M4","0","TMEM106C","Transmembrane protein 106C (Endoplasmic reticulum membrane protein overexpressed in cancer)","9606","Homo sapiens","UKP06791","PTHR28556"
"242","T106C_HUMAN","Q3B761","0","TMEM106C","Transmembrane protein 106C (Endoplasmic reticulum membrane protein overexpressed in cancer)","9606","Homo sapiens","UKP06791","PTHR28556"
"243","SR1IP_HUMAN","Q8N9Q2","0","SREK1IP1","Protein SREK1IP1 (SFRS12-interacting protein 1) (SREK1-interacting protein 1) (Splicing regulatory protein of 18 kDa) (p18SRP)","9606","Homo sapiens","UKP03546","PTHR31437"
"244","SR1IP_HUMAN","Q32NC8","0","SREK1IP1","Protein SREK1IP1 (SFRS12-interacting protein 1) (SREK1-interacting protein 1) (Splicing regulatory protein of 18 kDa) (p18SRP)","9606","Homo sapiens","UKP03546","PTHR31437"
"245","K1328_HUMAN","Q86T90","0","KIAA1328","Protein hinderin","9606","Homo sapiens","UKP08895","PTHR28375"
"246","K1328_HUMAN","Q05DL0","0","KIAA1328","Protein hinderin","9606","Homo sapiens","UKP08895","PTHR28375"
"247","K1328_HUMAN","Q49AG6","0","KIAA1328","Protein hinderin","9606","Homo sapiens","UKP08895","PTHR28375"
"248","K1328_HUMAN","Q9P2L8","0","KIAA1328","Protein hinderin","9606","Homo sapiens","UKP08895","PTHR28375"
"249","MISSL_HUMAN","Q8NDC0","0","MAPK1IP1L","MAPK-interacting and spindle-stabilizing protein-like (Mitogen-activated protein kinase 1-interacting protein 1-like)","9606","Homo sapiens","UKP09545","PTHR35973"
"250","MISSL_HUMAN","B2RDD8","0","MAPK1IP1L","MAPK-interacting and spindle-stabilizing protein-like (Mitogen-activated protein kinase 1-interacting protein 1-like)","9606","Homo sapiens","UKP09545","PTHR35973"
"251","MISSL_HUMAN","Q96BG5","0","MAPK1IP1L","MAPK-interacting and spindle-stabilizing protein-like (Mitogen-activated protein kinase 1-interacting protein 1-like)","9606","Homo sapiens","UKP09545","PTHR35973"
"252","FKB15_HUMAN","Q5T1M5","0","FKBP15","FK506-binding protein 15 (FKBP-15) (133 kDa FK506-binding protein) (133 kDa FKBP) (FKBP-133) (WASP- and FKBP-like protein) (WAFL)","9606","Homo sapiens","UKP10227","PTHR44927"
"253","FKB15_HUMAN","Q05DK8","0","FKBP15","FK506-binding protein 15 (FKBP-15) (133 kDa FK506-binding protein) (133 kDa FKBP) (FKBP-133) (WASP- and FKBP-like protein) (WAFL)","9606","Homo sapiens","UKP10227","PTHR44927"
"254","FKB15_HUMAN","Q5T1M2","0","FKBP15","FK506-binding protein 15 (FKBP-15) (133 kDa FK506-binding protein) (133 kDa FKBP) (FKBP-133) (WASP- and FKBP-like protein) (WAFL)","9606","Homo sapiens","UKP10227","PTHR44927"
"255","FKB15_HUMAN","Q6DD85","0","FKBP15","FK506-binding protein 15 (FKBP-15) (133 kDa FK506-binding protein) (133 kDa FKBP) (FKBP-133) (WASP- and FKBP-like protein) (WAFL)","9606","Homo sapiens","UKP10227","PTHR44927"
